prenatal;CMI_binario;CMI;renda;saneamento;desemprego;analfabet;Gini;fundamental;PIB_per_capita
68.42;0;10.8892922;526.32;0.691915513;6.67;12.6;0.522;37.61;13665.99
75.74;1;15.60283688;583.34;1.20764844;5.26;11.9;0.4282;41.71;21151.94
50;1;22.35294118;402.55;1.699029126;4.79;14;0.5604;37.48;20677.41
79.66;1;16.40419948;676.96;12.01385189;5.98;9;0.4802;43.59;20232.65
55.47;1;18.03468208;558.95;14.51117931;6.32;8.4;0.5622;46.38;11652.49
44.47;1;28.84615385;387.26;0.295420975;2.89;15.6;0.5366;36.39;20681.92
63.76;0;13.6239782;592.9;0.384451089;6.05;10.8;0.5187;38.56;17488.09
64.92;1;17.89976134;600.29;1.308232291;6.44;9.7;0.4878;46.93;24613.53
63.76;1;17.65316719;624.82;0.951008646;5.36;12.4;0.5654;39;19742.13
70.94;1;22.52873563;596.56;17.86399174;4.74;8.3;0.6165;49.14;11048.84
35.71;0;7.598784195;495.55;21.91836735;5.53;11.6;0.5133;41.78;18535.56
58.55;0;11.39772046;666.29;73.01228184;4.06;7.7;0.5452;40.77;12254.16
45.98;1;21.27659574;681.97;34.37098019;6.29;11.4;0.5143;43.5;18037.98
66.18;1;18.91891892;528.45;11.55924608;5.27;11.3;0.5054;46.41;18947.71
61.4;0;13.17122594;670.31;45.57041371;5.74;8.9;0.5023;45.3;17342.08
72.91;0;11.48838001;1071.17;44.306245;6.22;3.8;0.572;66.01;17634.85
74.51;1;21.97802198;396.44;0.828553219;2.49;7.4;0.4334;38.61;14775.77
86.05;1;15.73676681;879.46;21.1860884;5.84;10.3;0.5503;47;15706.86
73.17;1;17.0990566;887.12;2.206964198;3.93;4.7;0.473;57.2;34726.2
61.21;0;4.672897196;556.11;0.301932367;5.54;12.4;0.5368;36.6;14639.38
32.24;1;26.59911336;334.8;27.82941498;5.31;17;0.5595;30.44;6807.3
41.4;1;20.0122524;613.07;5.53951642;8.03;5.9;0.5589;52.82;31326.78
59.35;1;15.00938086;679.34;29.66167156;4.84;8.4;0.4753;47.11;25914.49
71.61;1;15.68920433;689.81;3.958888466;5.79;10.9;0.5216;43.87;14794.89
49.54;0;10.44083527;593.4;0.406297613;6.39;12.2;0.4585;46.46;10353.13
73.13;1;19.08957416;427.58;0.276529554;8.16;12.7;0.5851;35.86;10401.47
66.19;1;28.65329513;641.83;0.548780488;4.57;10.5;0.6174;44.15;10199.89
67.87;1;18.50760344;851.44;27.21401456;5.15;5.2;0.5311;57.34;18077.68
60.83;1;21.10091743;517.45;0.94314201;9.98;12.9;0.4989;41.2;14227.1
79.72;0;10.67323481;693.04;9.368729742;6.19;10.6;0.5247;45.28;9442.05
72;0;11.42857143;540.08;1.253616201;1.96;10.8;0.4388;33.23;19636.14
74.3;0;5.281690141;636.8;0.424757282;5.4;11;0.4676;50.06;10002.03
48.7;1;16.68404588;534.51;0.182592818;7.44;13.3;0.5826;41.06;11392.63
55.91;0;11.66407465;513.85;1.452417082;8.05;13.2;0.513;39.41;14508.75
70.59;0;7.352941176;614.03;1.822323462;3;12.6;0.4893;39.2;19535.31
85.2;1;17.19197708;480.2;11.13256113;7.26;11.4;0.5471;39.78;14473.4
54.48;0;11.40065147;430.19;1.210025929;4.14;15.1;0.5253;33.66;13396.43
68.12;1;14.71489884;678.22;0.860991529;4.35;8.2;0.4834;45.08;12891.09
30.58;1;39.80582524;238.94;0.199600798;5.71;23;0.6701;22.56;5926.48
66.53;1;24.19354839;506.7;0.750469043;3.65;10.1;0.4876;37.03;13881.36
83.74;1;19.04319554;687.18;10.87540279;6.23;8.4;0.5593;46.58;10204.53
58.36;1;22.08201893;687.26;24.92307692;4.54;12.6;0.6067;44.76;21345.89
76.76;1;20.74688797;432.46;9.75877193;4.78;18.1;0.5266;33.2;14892.71
43.63;1;17.97990481;562.06;4.143272023;9.34;5.8;0.5344;55.81;6940.48
45.45;1;21.88552189;534.39;0.524383849;3.83;11.2;0.5292;42.19;24239.51
69.18;0;13.50016464;782.86;14.8940233;4.45;7.3;0.567;49.95;24233.07
39.88;1;15.75105647;417.08;20.86431879;7.64;13.2;0.5526;37.53;10044.05
43.52;1;26.0804769;622.51;0.763358779;9.16;11.4;0.5144;42.7;13465.33
67.63;1;18.15219921;672.48;14.28863172;7.65;10.1;0.4822;46.55;16817.6
58.43;1;14.60674157;469.05;17.37660581;6.22;11.8;0.5968;34.5;10698.92
62.29;0;13.7254902;821.7;0.459908018;4.81;8.7;0.5881;45.53;21689.21
70.87;0;10.96737908;682.35;7.712508639;5.92;8;0.487;49.14;16916.36
71.59;1;19.88636364;468.46;0.689223058;2.36;12.8;0.4063;34.32;13452.08
65.58;1;16.53513717;726.53;32.7810219;4.95;11;0.5007;46.55;14953.59
27.27;1;32.42885506;263.91;0.992;2.09;19.6;0.6555;29.04;6578.23
47.9;0;10.02004008;518.44;6.242948477;5.64;14.8;0.4883;38.34;16000.48
27.57;1;17.66666667;647.5;9.89842037;5.29;8.9;0.6041;47.85;12437.34
22.52;1;18.18181818;530.73;59.60458872;6.48;10.4;0.6237;42.66;16630.86
58.19;0;11.47227533;547.12;9.014869888;6.28;10.9;0.4776;40.29;22494.67
77.09;0;14.04109589;691.45;8.529633215;5.42;7;0.5309;45.31;27456.85
72.49;0;11.15241636;621.33;1.50812065;7.22;11.8;0.5509;41.68;11044.24
50.29;1;15.04297994;566;2.303850491;6.93;11.7;0.4632;37.17;13027.68
76.19;0;3.401360544;533.37;0.468110006;3.03;6.5;0.4846;35.18;19215.26
67.36;0;8.26446281;467.23;2.375;4.61;12.7;0.4448;34.41;21323.75
65.62;0;11.28783992;850.31;32.56569652;4.04;4.9;0.5406;51.61;28075.93
59.77;1;17.40020471;465.23;1.269742954;8.16;19.4;0.547;32.46;9771.37
67.4;1;18.80877743;496.02;0.60331825;8.2;12.4;0.4551;44.5;18433.98
80.61;0;12.65077964;576.9;1.245254366;6.39;8.4;0.5847;40.95;16347.31
82.04;0;11.63636364;637.55;0.853277836;7.78;12.7;0.5147;41.98;17149.23
34.91;1;33.03571429;356.27;5.249726577;6.28;18.8;0.5957;30.94;10488.67
62.71;1;16.94915254;459.98;0.936967632;2.3;15;0.4476;38.51;19396.8
68.17;0;12.68742791;435.13;0.702273147;5.39;8.1;0.5206;38.04;12425.07
70.36;0;12.11689237;853.26;25.55461685;5.85;6.1;0.5099;56.65;27722.58
79.83;0;5.681818182;573.13;0.347739692;3.68;15.4;0.4681;42.99;12947.96
69.26;1;19.41747573;300.49;0.459506031;7.19;24.3;0.5084;34.56;9402.66
74.51;1;22.05882353;651.83;2.102148863;3.79;6.4;0.5184;52.6;20087.44
56.77;1;14.50676983;648.15;14.77347774;5.63;8.4;0.4914;50.44;14037.57
74.96;1;14.33389545;661.46;4.578219365;5.87;8.1;0.4761;50.83;74370.83
51.43;0;7.142857143;338;0;3.61;12.3;0.5941;43.35;11036.4
74.21;0;11.57024793;639.99;2.192982456;7.99;9.3;0.4752;47.45;29093.38
71.02;1;15.35508637;350.02;7.605177994;7.01;14.3;0.4818;39.69;6532.37
66.67;0;8.674101611;774.6;1.587964898;2.6;7;0.4707;45.76;66477.7
81.18;1;14.70588235;497.58;0.852272727;3.56;12.9;0.4693;42.03;17531.16
60.47;1;17.44186047;503.82;0.18399264;7.71;10.6;0.4419;43.61;18823.75
79.25;0;0;450.03;9.560723514;6.81;16.1;0.4031;46.59;12152.92
81.93;0;11.33786848;623.17;9.770233906;6.53;10.6;0.5172;53.62;19068.24
72.55;1;20.4379562;535.2;4.949587534;8.64;12;0.4742;49.72;8819.63
66.67;1;14.33691756;530.02;1.526433358;5.92;9.4;0.5827;43.6;15636.57
46.82;0;6.369426752;316.62;9.810981098;3.04;18.8;0.5207;29.4;8919.14
60.58;0;10.57622174;537.96;19.86818327;5.64;13.8;0.5108;46.13;15140.87
49.51;1;27.69230769;734.76;42.92463442;7.76;7.7;0.5905;59.85;14351.55
57.24;1;26.93602694;488.68;0.390625;3.86;8.6;0.4843;42.9;14577.96
64.21;1;26.20802621;578.41;0.637377646;3.1;8.6;0.5363;43.42;21044.94
40.67;1;17.62114537;565.28;15.49039753;8.09;10.8;0.542;52.48;10578.52
41.04;1;88.59470468;301.54;0.446735395;2.72;24.5;0.6886;23.57;8793.03
71.52;0;11.22291022;794.25;5.692509229;5.64;5;0.4589;54.76;41560.11
77.99;1;15.0839904;874.2;1.155640373;6.34;6.2;0.5178;57.26;34665.17
91.91;1;37.47534517;1127.87;1.994680851;2.99;5;0.6292;49.39;76717.39
57.05;0;12.53918495;362.27;0.071073205;5.79;10.4;0.531;42.51;15676.8
57.47;1;25.51834131;752.94;1.432360743;5.25;10.5;0.5401;44.72;19572.33
85.8;1;18.72074883;413.85;0.176522507;5.33;15.9;0.4831;37.37;9671.65
66.73;0;12.72727273;515.71;0.636689216;3.24;13;0.5511;38.39;13284.64
52.15;1;20.2190396;520.13;3.015529072;5.8;11.8;0.5477;44.69;10294.11
79.12;0;6.279434851;630.68;16.78550208;5.69;9.3;0.5445;41.8;15355.85
67.13;0;5.617977528;511.09;0.058754407;7.24;14;0.492;42.09;18548.83
61.15;0;13.12335958;732.31;14.69789886;4.8;10.6;0.5816;43.17;14492.79
47.26;1;18.25902335;403.85;0.091623037;3.71;10.2;0.5949;32.46;11818.7
73.6;1;23.22946176;558.69;0.859860959;5.52;12;0.5523;42.93;14361.17
53.66;1;22.42152466;464.95;0.233324183;5.37;11;0.5973;40.69;10539.17
58.2;1;15.625;627.22;1.773399015;5.64;9.9;0.491;49.23;13056.1
76.02;1;16.56495205;376.8;0.093088201;5.03;9;0.58;30.63;10791.13
66.64;1;14.34161775;1124.88;57.54292785;6.41;4.5;0.6008;68.03;20053.83
59.37;0;9.523809524;479.17;0.594844679;4.58;16.1;0.4718;41.64;8867.12
74.15;0;12.30769231;516.11;1.664086687;6.87;16.8;0.4229;46.32;14046.09
78.99;0;10.53247513;672.58;7.542041787;5.58;6.5;0.4781;50.19;35918.68
69.72;0;7.476635514;550.45;2.303473492;6.83;14.9;0.534;43.1;24020.71
70.84;1;17.08428246;513.29;0.714285714;4.97;8.8;0.4621;43.25;18303.87
80.77;0;6.993006993;494.08;0.165837479;4.39;13;0.4308;42.58;13530.85
52.09;1;26.17801047;456.63;1.318391562;2.32;22.3;0.6827;35;15910.75
38.04;1;34.76482618;410.35;1.054852321;8.68;12.3;0.5903;46.71;19475.45
65.7;0;5.813953488;559.18;0.290979631;4.8;13.8;0.4899;42.29;12955.41
70.83;0;10.77199282;590.64;0.660206581;5.76;7;0.4872;46.13;9911.45
70.57;1;35.77235772;526.83;47.8995236;8.68;12.8;0.4971;45.44;14225.06
72.48;0;0;419.88;3.324468085;7.59;15.4;0.4804;35.43;24169.41
76.47;0;9.803921569;797.53;0.256574727;3.84;5.3;0.4941;51.13;48650.43
60.73;0;5.235602094;606.51;0.891719745;4.84;8.4;0.5245;43.52;18515.48
71.18;1;17.64705882;636.63;0.791936645;5.22;12.4;0.5609;42;16775.44
64.34;0;8.883248731;534.93;1.603095633;12.28;6.9;0.4991;45.07;52914.87
50.38;0;13.54401806;704.43;4.488594555;5.79;10.3;0.5278;51.66;15666.12
47.74;0;8.680555556;263.76;0.505561173;3.73;23.5;0.5726;35.56;13903.7
53.65;1;14.32291667;457.16;1.120448179;6.48;17.7;0.5551;39.91;13923.89
66.51;1;16.9550173;604.7;5.044955045;5.31;10.5;0.5011;39.71;21502.59
67.27;0;14.05922824;713.46;0.922045264;4.24;8.9;0.6052;45.6;12826.96
74.6;0;8.588957055;434.07;2.418341709;1.88;10.5;0.4482;39.2;9300.53
51.74;1;18.76675603;533.68;6.151377374;5.79;12.9;0.4427;46.54;11866
80.11;1;23.87267905;512.27;1.184132623;6.98;15.5;0.4872;31.53;22869.99
90.81;0;13.94923394;892.15;21.83165081;5.05;2.4;0.4786;61.77;36260.56
53.07;0;5.586592179;355.9;0.457317073;4.57;13;0.4491;52.41;9694.24
37.34;1;19.55034213;430.69;3.690773067;8.16;9.9;0.5971;38.68;16978.23
47.41;1;20.15355086;604.82;0.909577314;3.37;10.9;0.5585;45.84;14100.1
67.95;0;13.19509896;640.16;0.305021117;5.33;9.2;0.5597;47.12;20018.76
75.65;0;12.4750499;701.72;25.94744821;4.95;11.6;0.5562;47.04;15620.16
62.64;1;18.44734819;520.77;1.339883877;7.73;12.2;0.4696;46.24;15846.56
68.74;1;33.2594235;453.16;11.57684631;9.24;11.5;0.4439;53.07;9900.06
53.19;1;19.16932907;318.88;0.588565022;10.6;23.2;0.4947;33.6;8681.58
60.15;1;15.89242054;583.71;2.002902758;1.7;7.4;0.6444;32.14;15522.23
41.71;1;85.56149733;377.42;1.184210526;6.41;24.2;0.558;37.6;10316.08
69.23;0;12.82051282;419.21;0.674846626;4.23;11.7;0.5304;38;19485.66
66.52;0;13.04347826;819.84;0.089928058;4.74;13.9;0.6421;38.63;13655.26
69.16;1;26.43171806;522.42;0.965517241;4.41;21.9;0.6395;35.44;10718.64
71.48;0;10.14656144;576.61;0.308404009;5.31;12.9;0.5653;39.44;15594.59
85.93;1;15.82835033;963.82;1.654470251;3.39;4.3;0.5218;57.07;45055.82
74.98;1;14.78743068;598.43;1.979615837;14.85;13;0.5943;42.52;17274.08
75.76;0;13.63636364;579.13;2.328966521;3.11;7.7;0.5216;40.41;33312.61
70.51;1;14.32880845;649.29;11.47695202;5.59;9.8;0.5342;47.3;12798.75
64.64;0;11.70960187;458.92;0.044603033;2.92;10.8;0.5311;39.87;16589.16
89.18;1;20.6185567;462.74;0.25146689;5.14;15.5;0.4925;35.86;10216.88
62.11;1;15.69506726;451.69;2.666020359;3.96;16;0.497;35.18;31825.18
78.13;1;17.88170564;526.46;0.124455507;4.45;10.3;0.5396;37.68;17075.09
65.47;1;23.52941176;507.7;9.221173297;4.82;10.8;0.5421;42.44;16260.3
47.9;0;0;408.2;0;7.34;11.7;0.5335;40.83;11438.94
77.55;1;16.55933763;506.42;6.149627889;8.73;13.2;0.4524;40.43;25858.34
45.35;1;16.90617075;559.54;4.88786659;6.08;16.4;0.6801;39.04;8898.39
70.83;0;13.88888889;358.99;6.373117034;7.08;16.2;0.4518;37.29;12508.79
63.32;1;14.24614167;411.5;1.181767023;7.23;16.6;0.5598;41.13;9891.01
45.43;1;17.69911504;576.59;1.146131805;4.96;8.8;0.4906;56.55;10462.01
87.37;0;10.52631579;548.4;0.61633282;7.6;14.7;0.4975;42.88;12863.91
52.41;0;11.21076233;633.72;32.88979336;6.15;9.4;0.4872;48.09;12761.8
57.73;0;11.34751773;431.87;0.531914894;10.39;9.7;0.5402;43.84;9243.71
81.86;1;17.63224181;616.76;1.819215463;3.92;10.7;0.5222;41.51;25890.82
59.85;0;11.22194514;498.76;3.445036016;5.27;14.1;0.6001;38.73;12156.84
70.68;0;4.016064257;272.68;5.183199285;1.22;25.8;0.5251;30.21;11532.02
41.17;1;22.87282708;442.04;10.51608342;8.44;16.1;0.5159;41.74;15752.33
80.11;0;13.2897158;915.27;19.90996132;4.36;4.7;0.5437;56.93;39815.61
43.42;0;12.89767842;623.85;1.996171725;2.54;8;0.5;46.39;30592.94
72.1;0;13.5891287;643.2;9.315651604;6.06;11.7;0.5464;47.45;12924.68
94.27;0;10.41666667;429;1.571946796;2.84;18.6;0.4099;48.93;10687.52
60.3;1;14.81481481;480.17;0.333209922;6.35;12.6;0.5658;40.58;12857.98
82.43;0;0;569.9;31.49394347;2.83;11;0.4759;48.87;14226.36
82.2;0;14.12429379;614.63;0.296384114;7.3;15.3;0.5123;43.65;10331.89
77.06;0;7.168458781;631.1;0.767918089;5.44;8.3;0.4833;50.63;23733.36
72.26;1;36.49635036;459.12;1.584158416;7.29;14;0.4501;46.45;13205.16
64.8;0;0;394.88;2.253032929;6.73;16.2;0.4438;40.73;8818.28
86.96;1;20.66772655;567.82;2.030044661;5.12;11.3;0.4858;40.24;16186.99
50.11;0;10.79913607;608.94;0.726072607;5.82;12.9;0.6352;32.59;20762.46
42.07;1;17.29106628;462.16;2.704791345;10.46;17.4;0.3922;38.7;6942.68
45.25;0;0;370.87;0;3.56;14.5;0.534;40.76;21941.06
70.39;0;12.13606062;822.25;31.53197173;7.3;6.7;0.5316;60.03;26064.26
53.39;1;19.23076923;451.71;5.375096674;7.35;16.2;0.508;37.83;12677.49
50;1;27.27272727;606.05;0;3.52;8.2;0.563;41.27;19297.15
75.34;0;9.132420091;468.42;0.546021841;5.19;14.7;0.481;40.03;11549.98
84.47;0;9.708737864;688.53;0;9.32;5;0.4939;51.17;79600.1
56.97;0;14.10934744;313.85;0.294261893;8.74;15.2;0.5848;41.13;11734.89
65.5;1;35.0877193;463.97;1.56555773;1.44;12.6;0.493;39.44;38604.49
41.17;1;18.21493625;427.06;1.650816436;5.88;14.4;0.5315;41.47;10746.49
45.37;1;25.1177394;453.16;0.485879138;5.49;11.6;0.6234;42.67;15086.12
82.26;0;13.69081574;843.21;1.873840445;6.19;5.3;0.4993;51.8;67150.79
45.9;1;16.39344262;408.25;0.227790433;6.99;14.2;0.4647;42.8;14032.89
68.02;0;10.60240964;870.32;0.858318636;4.81;5.1;0.4952;57.72;17784.44
74.71;0;10.82251082;935.8;1.267159451;4.6;5.7;0.5556;51.08;31074.95
81.14;0;9.508716323;529.54;2.854362634;2.18;8.3;0.4596;43.82;17449.84
53.8;1;15.282298;828.55;13.14586995;5.98;7.8;0.5671;52.37;15637.35
83.6;1;18.49568434;714.23;0.767165324;3.26;6.6;0.5586;47.43;27524.3
74.18;1;15.0273224;563.49;0.447928331;3.24;10.6;0.5086;41.86;13008.66
58.21;1;22.3880597;384.02;6.767586821;12.04;11.6;0.5188;40.78;15117.4
58.26;1;18.34862385;536.21;21.03448276;12.07;11.3;0.575;52.13;13963.15
64.86;0;11.58301158;492.55;0.78878177;3.25;12.9;0.4627;38.16;22403.82
51.94;1;24.27184466;474.72;0.104058273;3.68;13.5;0.4355;38.99;12493.27
55.77;0;13.91417425;635.21;20.49141893;6.8;5.5;0.4938;58.83;13655.98
86.06;1;19.90811639;492.48;0.741989882;2.85;8.6;0.4188;41.04;17913.53
77.58;1;18.97983393;653.67;0.477287689;5.13;9.2;0.5647;44.74;13627.02
76.17;0;10.06711409;516.13;0;4.77;11.6;0.5155;40.21;11285.24
65.33;1;15.07537688;545.02;0.32537961;8.8;11.4;0.4381;49.39;20688.22
81.28;0;13.21585903;622.3;20.03205128;3.02;9.4;0.4962;35.64;28266.83
60.51;0;9.823182711;585.33;0.120192308;4.55;10.3;0.5092;42.9;19195.97
66.24;1;18.14882033;568.21;34.38086304;4.6;8.2;0.4258;48.06;7528.53
53.99;1;18.84700665;510.48;58.27043347;3.41;11.6;0.4427;42.42;6965.54
70.3;0;12.26158038;653.02;8.370935117;7.8;14.2;0.5419;40.5;13292.49
51.72;0;0;492.82;0;8.6;13.6;0.4325;42.67;9550.84
46.4;0;4;509.94;0.062735257;5.71;14.2;0.6123;37.87;25704.03
86.05;0;11.62790698;526.81;6.267029973;1.3;10.1;0.4658;47.13;13492.72
40.85;0;12.79512567;425.31;1.876639233;8.41;7;0.4516;47.18;4245.53
50.92;0;11.50747986;482.7;0.769334593;6.08;10.3;0.4817;43.99;13766.46
84.16;0;0;588.93;0.75;3.81;15.5;0.4528;42.08;9058.86
73.91;0;8.152173913;653.82;1.927047488;4.38;13.4;0.5026;45.54;167434.56
48.05;1;17.31601732;698.05;1.469194313;7.65;11.7;0.6556;52.49;7818.78
61.01;0;14.02524544;420.44;2.946058091;8.88;17.3;0.498;39.9;7982.05
64.55;1;18.18181818;258.3;0.824931256;5.94;17.1;0.5645;29.5;9751.92
59.94;0;14.00560224;502.16;0.572320499;5.24;15.3;0.4157;43.86;12999.05
85.98;0;9.345794393;490.83;0.155520995;5.79;17.1;0.4279;37.91;10997.98
49.38;0;12.49905596;759.71;46.51249784;6.42;5.3;0.5152;60.03;30063.26
58.33;1;41.66666667;721.78;2.571428571;3.53;2.4;0.3895;59.22;9839.7
51.9;1;14.68048359;587.4;33.62637363;7.77;10.3;0.4789;45.69;13708.67
67.68;0;13.4332941;666.83;18.88372366;5.64;5;0.4865;56.25;11299.38
70.25;0;12.65822785;575.65;66.01466993;5.74;11.7;0.5181;43.05;15806.76
63.45;0;10.34482759;585.02;0.237717908;7.46;11.3;0.4605;41.4;20485.13
75.77;0;5.154639175;564.51;0.461893764;3.45;15;0.5387;37.56;9132.48
33.25;0;13.63636364;588.35;1.998947922;5.27;8.2;0.4587;56.51;5590.86
62.6;1;23.25581395;543.8;0.445599703;6.18;9.5;0.4724;40.91;5815
72.41;1;22.16748768;595.98;39.79750779;9.17;17.9;0.5353;39.04;9472.69
84.76;0;0;523.25;2;6.38;15.4;0.5105;36.56;12506.35
65.11;0;12.28501229;643.59;1.247920133;3.84;12.4;0.517;37.66;11475.44
64.2;0;5.681818182;470.94;0.80763583;11.2;14.3;0.4441;40.73;10543.6
62.32;0;7.246376812;520.02;1.992966002;6.95;14.8;0.59;31.52;16185.17
55.48;0;12.90322581;351.16;6.304176517;6.08;18;0.5763;34.42;8148.62
54.41;1;16.88555347;625.17;0.914876691;3.07;12.5;0.4454;51.5;14257.8
70.71;1;18.76675603;703.08;31.63340724;6.38;8.8;0.5185;47.65;14815.28
79.14;1;16.3599182;529.57;0.707213579;4.28;16.3;0.5001;35.38;9809.9
57.46;1;15.06456241;579.65;19.44402016;7.37;9.6;0.5119;42.14;14039.97
59.85;1;22.94455067;511.75;0.380871773;5.45;10.9;0.4454;42.86;6704.54
60.1;1;20.2020202;396.39;0.489236791;4.94;19.2;0.4252;31.14;11581.03
82;0;6.666666667;535.82;1.848428835;8.06;11.3;0.4089;43.84;11906.06
68.39;0;10.3626943;573.64;17.04545455;8.3;15.7;0.5573;37.57;10456.85
59.39;1;19.67799642;601.36;15.89467005;3.55;8.2;0.4507;46.68;19069.32
79.86;1;14.38848921;636.91;0.745473908;2.78;14.5;0.4931;38.47;9970.7
58.02;1;18.86792453;725.77;0.415800416;10.91;18.6;0.779;40.73;5161.79
48.86;0;11.36363636;414.21;1.213171577;5.57;13.8;0.4957;42.19;17917.95
59.68;1;18.14516129;843.47;66.45104381;3.98;10.6;0.5152;45.33;13020.2
52.78;1;27.77777778;548.08;1.012145749;8.97;14.6;0.4724;47.72;13039.35
72.55;0;12.0240481;629.16;38.81794965;5.92;12.7;0.4824;44.58;50288.46
76.64;1;23.35766423;985.82;59.22487816;3.04;7.7;0.5354;44.2;14092.51
55.37;0;11.94353963;609.27;45.54263566;5.45;13.6;0.5321;40.58;18056.38
66.56;1;15.25013948;749.06;47.09307378;4.25;5.3;0.5065;56.61;12152.78
75.84;0;11.23595506;493.76;2.179836512;8.55;10.8;0.472;41.73;12060.63
62.99;1;38.96103896;381.39;1.498127341;5.79;12.9;0.4529;39.02;11022.51
63.24;0;9.803921569;396.27;0.496688742;4.87;12.2;0.5634;30.1;8556.47
55.7;0;14.06469761;546.35;0.438340152;4.75;11.4;0.4933;40.38;8762.32
64.63;0;12.86173633;629.24;2.803738318;5.22;9.5;0.469;41.34;36887.4
55.84;0;14.01869159;464.38;3.455497382;2.72;13.2;0.4266;36.83;6627.9
57.31;1;14.50116009;478.15;45.18297237;11.78;15.4;0.5608;48.47;6773.16
69.42;0;11.01928375;339.63;0.24024024;11.39;19.4;0.4747;37.8;6320.13
70.7;1;16.985138;530.82;1.529763884;3.54;11;0.4595;46.15;16992.76
78.38;1;19.30501931;705.39;0.581878637;8.47;25;0.5906;41.44;16454.19
81.58;0;11.01759755;945.78;49.58813839;5.98;4.9;0.5104;60.99;45827.93
69.23;1;25.64102564;495.38;0.528750826;6.69;12.1;0.4418;36.17;8956.23
39.84;1;21.10817942;314.79;0.596569724;10.43;27;0.6294;30.9;32605.52
74.24;1;17.61744966;860.63;33.25533782;5.05;6.9;0.5312;59.45;10686.53
77.26;1;14.20959147;555.13;2.849958089;7.92;10.1;0.4818;50.31;21376.94
65.56;0;7.936507937;827.88;59.54198473;3.17;4.7;0.422;53.59;97437.46
56.11;0;13.3809099;615.13;43.90366915;8.62;4.8;0.5247;58.07;4799.4
52.7;1;21.78423237;430.86;1.441578149;8.07;12.9;0.4911;39.21;7303.49
53.46;1;32.25806452;398.67;0.368324125;12.32;12;0.5149;41.94;7037.77
82.03;0;7.8125;605.06;0.840336134;1.87;10.1;0.4897;39.88;13187.95
36.5;1;15.53398058;500.32;2.0625;6.75;13.5;0.5185;39.85;7128.4
77.44;1;15.18438178;572.11;9.824430332;3.82;8.7;0.4779;43.75;35757.91
62.36;0;11.32823563;671.91;15.47440886;6.71;8.7;0.5753;47.66;24068.23
78.71;0;0;625.33;2.303262956;2.51;6.5;0.5255;38.79;11467.15
73.21;1;19.53488372;627.65;2.515847861;6.01;11.1;0.5589;48.84;14550.1
82.18;0;5.747126437;525.19;1.909307876;2.53;12;0.5199;45.95;12119.14
68.84;1;36.23188406;817.68;51.5942029;2.34;8;0.5869;52.3;15922.9
61.5;1;17.69911504;358.96;0.957854406;4.03;17.4;0.559;38.21;5734.89
81.08;0;6.756756757;568.38;0.104493208;3.75;13.8;0.4852;39.68;8945.74
70.27;0;13.51351351;622.16;1.176470588;4.2;13.9;0.401;42.67;14028.1
82.73;0;0;491.58;1.051401869;3.22;11.7;0.4063;48.27;11356.45
58.74;1;24.66367713;553.9;0.191717791;4.81;15.2;0.4623;34.78;14471.56
87.13;0;9.900990099;703.45;0.513950073;4.16;11.9;0.5113;40.55;18064.23
63.4;1;21.61383285;867.44;0.343098443;5.4;11.2;0.5393;49.84;27067.04
69.61;1;16.57458564;633.89;0.555555556;4.42;15.6;0.4823;42.14;8762.38
66.3;1;25.36231884;422.46;0.467687075;4.18;18.1;0.4651;35.59;9936
59.19;0;3.115264798;508.17;2.232142857;3.4;14.6;0.4707;40.82;10582.9
60.13;1;15.4185022;541.61;1.887755102;5.72;11;0.4383;49.79;6569.65
34.93;1;14.55301455;278.86;0.38071066;15.79;17.3;0.6255;31.27;8345.56
53.79;0;12.90473956;716.2;28.21981682;6.79;8.6;0.5614;56.41;9106.54
86.29;0;13.37792642;560.51;2.463942308;3.9;11.5;0.565;48.39;7129.93
57.33;0;6.666666667;593.28;0.094428706;3.32;11.7;0.5395;29.91;20016.6
39.26;0;10.06711409;374.17;0.632911392;8.01;21.3;0.5898;39.73;7394.22
46.06;1;20.02670227;530.53;0.773993808;7.21;14.9;0.5283;43.89;6318.08
69.81;1;26.41509434;660.72;1.64305949;7.68;7.5;0.4325;57.09;11445.44
64;1;14.46051168;696.3;51.1572536;5.66;9;0.4721;47.58;11190.15
74.3;0;13.06331214;1305.36;69.8050673;5.05;3.1;0.5908;70.23;18775.52
81.17;1;16.71422748;520.56;13.30680384;6.39;8.4;0.409;46.01;7452.75
60.62;1;19.24310455;663.36;28.26733262;5.56;12.6;0.5309;47.48;9833.75
77.6;0;11.52073733;771.78;20.99173554;5.27;8.1;0.5176;49.17;21082.89
62.39;1;30.97345133;545.68;0.116890707;7.6;19.1;0.4476;37.96;18737.29
66.22;0;11.14827202;646.38;47.62327854;3.22;9.8;0.5557;41.63;7045.94
66.94;1;16.52892562;419.63;0.58685446;4.01;9.6;0.4157;40.98;8571.98
51.85;1;15.87301587;270.85;0.160771704;16.34;21.6;0.4949;39.09;8385.72
47.32;0;0;322.86;0.494437577;6.03;12.9;0.4709;32.63;9115.71
76.09;1;21.73913043;465.56;2.412645591;1.48;13;0.5252;43.56;10371.21
67.71;1;14.28571429;647.91;0.644329897;4.79;6.8;0.4695;48.94;12147.09
61.62;0;0;458.62;0.506512301;3.9;12.3;0.4254;40.23;9249.34
47.25;1;18.35748792;359.2;0.529100529;11.54;19.9;0.5494;37.5;6976.22
